tweet_id,favorites,retweets,date_time
805520635690676224,6060,1776,2016-12-04 21:14:20
805487436403003392,9265,2734,2016-12-04 19:02:24
805207613751304193,8216,1836,2016-12-04 00:30:29
804738756058218496,14458,4133,2016-12-02 17:27:25
804475857670639616,6470,2162,2016-12-02 00:02:45
804413760345620481,0,3475,2016-12-01 19:56:00
804026241225523202,46988,17480,2016-11-30 18:16:08
803773340896923648,10588,2973,2016-11-30 01:31:12
803692223237865472,0,8011,2016-11-29 20:08:52
803638050916102144,11561,4441,2016-11-29 16:33:36
803380650405482500,8181,2000,2016-11-28 23:30:47
803321560782307329,0,5714,2016-11-28 19:35:59
803276597545603072,10576,2651,2016-11-28 16:37:19
802952499103731712,9536,2162,2016-11-27 19:09:28
802624713319034886,0,3149,2016-11-26 21:26:58
802600418706604034,7501,1588,2016-11-26 19:50:26
802572683846291456,9429,2688,2016-11-26 18:00:13
802323869084381190,17110,6286,2016-11-26 01:31:31
802265048156610565,6963,1472,2016-11-25 21:37:47
802239329049477120,9561,2822,2016-11-25 19:55:35
802185808107208704,0,284,2016-11-25 16:22:55
801958328846974976,8147,1844,2016-11-25 01:18:59
801854953262350336,1863,250,2016-11-24 18:28:13
801538201127157760,8651,2215,2016-11-23 21:29:33
801285448605831168,6381,895,2016-11-23 04:45:12
801167903437357056,25863,6388,2016-11-22 20:58:07
801127390143516673,0,4270,2016-11-22 18:17:08
801115127852503040,8532,2257,2016-11-22 17:28:25
800859414831898624,724,101,2016-11-22 00:32:18
800855607700029440,0,1754,2016-11-22 00:17:10
800751577355128832,11099,2991,2016-11-21 17:23:47
800513324630806528,13867,3246,2016-11-21 01:37:04
800459316964663297,10015,2324,2016-11-20 22:02:27
800443802682937345,0,4650,2016-11-20 21:00:48
800388270626521089,11770,3030,2016-11-20 17:20:08
800188575492947969,0,4256,2016-11-20 04:06:37
800141422401830912,16161,2765,2016-11-20 00:59:15
800018252395122689,29955,14217,2016-11-19 16:49:49
799774291445383169,0,5042,2016-11-19 00:40:24
799757965289017345,8857,2332,2016-11-18 23:35:32
799422933579902976,8498,2065,2016-11-18 01:24:14
799308762079035393,0,5946,2016-11-17 17:50:33
799297110730567681,10450,2981,2016-11-17 17:04:16
799063482566066176,8523,2660,2016-11-17 01:35:54
798933969379225600,13851,4823,2016-11-16 17:01:16
798925684722855936,7861,1534,2016-11-16 16:28:21
798705661114773508,0,7123,2016-11-16 01:54:03
798701998996647937,0,8388,2016-11-16 01:39:30
798697898615730177,0,7004,2016-11-16 01:23:12
798694562394996736,0,5346,2016-11-16 01:09:57
798686750113755136,0,2498,2016-11-16 00:38:54
798682547630837760,0,5080,2016-11-16 00:22:12
798673117451325440,0,5970,2016-11-15 23:44:44
798665375516884993,0,4200,2016-11-15 23:13:58
798644042770751489,0,1997,2016-11-15 21:49:12
798628517273620480,0,2120,2016-11-15 20:47:30
798585098161549313,0,6157,2016-11-15 17:54:59
798576900688019456,0,6301,2016-11-15 17:22:24
798340744599797760,0,3616,2016-11-15 01:44:00
798209839306514432,10953,2752,2016-11-14 17:03:50
797971864723324932,12288,3388,2016-11-14 01:18:12
797545162159308800,15334,5224,2016-11-12 21:02:38
797236660651966464,21071,7162,2016-11-12 00:36:46
797165961484890113,239,28,2016-11-11 19:55:50
796904159865868288,0,9580,2016-11-11 02:35:32
796865951799083009,8101,2049,2016-11-11 00:03:42
796759840936919040,12521,3295,2016-11-10 17:02:03
796563435802726400,0,7865,2016-11-10 04:01:37
796484825502875648,8007,1898,2016-11-09 22:49:15
796387464403357696,11618,4494,2016-11-09 16:22:22
796177847564038144,0,15442,2016-11-09 02:29:25
796149749086875649,34107,15442,2016-11-09 00:37:46
796125600683540480,5225,1926,2016-11-08 23:01:49
796116448414461957,9617,2604,2016-11-08 22:25:27
796080075804475393,8939,2498,2016-11-08 20:00:55
796031486298386433,11425,3971,2016-11-08 16:47:50
795464331001561088,52521,25678,2016-11-07 03:14:10
795400264262053889,10655,3098,2016-11-06 22:59:35
795076730285391872,17127,5857,2016-11-06 01:33:58
794983741416415232,0,3643,2016-11-05 19:24:28
794926597468000259,10851,2484,2016-11-05 15:37:24
794355576146903043,0,11095,2016-11-04 01:48:22
794332329137291264,10107,2866,2016-11-04 00:15:59
794205286408003585,9732,3569,2016-11-03 15:51:10
793962221541933056,17756,5270,2016-11-02 23:45:19
793845145112371200,9730,2023,2016-11-02 16:00:06
793614319594401792,0,3360,2016-11-02 00:42:53
793601777308463104,8427,1753,2016-11-01 23:53:02
793500921481273345,11296,2565,2016-11-01 17:12:16
793286476301799424,25973,9916,2016-11-01 03:00:09
793271401113350145,9145,2562,2016-11-01 02:00:14
793256262322548741,21117,9002,2016-11-01 01:00:05
793241302385262592,11099,3532,2016-11-01 00:00:38
793226087023144960,10390,3093,2016-10-31 23:00:11
793210959003287553,9431,3025,2016-10-31 22:00:04
793195938047070209,16142,6076,2016-10-31 21:00:23
793180763617361921,7329,2144,2016-10-31 20:00:05
793165685325201412,9950,2993,2016-10-31 19:00:10
793150605191548928,6523,1828,2016-10-31 18:00:14
793135492858580992,6818,2687,2016-10-31 17:00:11
793120401413079041,13403,4213,2016-10-31 16:00:13
792913359805018113,15141,4324,2016-10-31 02:17:31
792883833364439040,11936,4616,2016-10-31 00:20:11
792773781206999040,7751,1806,2016-10-30 17:02:53
792394556390137856,14193,4623,2016-10-29 15:55:58
792050063153438720,7566,1946,2016-10-28 17:07:05
791821351946420224,0,22664,2016-10-28 01:58:16
791784077045166082,0,10364,2016-10-27 23:30:09
791780927877898241,0,4120,2016-10-27 23:17:38
791774931465953280,47642,23929,2016-10-27 22:53:48
791672322847637504,12397,3360,2016-10-27 16:06:04
791406955684368384,13835,4441,2016-10-26 22:31:36
791312159183634433,9274,2735,2016-10-26 16:14:55
791026214425268224,0,4434,2016-10-25 21:18:40
790987426131050500,10412,2304,2016-10-25 18:44:32
790946055508652032,17545,5043,2016-10-25 16:00:09
790723298204217344,0,2496,2016-10-25 01:14:59
790698755171364864,8653,2063,2016-10-24 23:37:28
790581949425475584,21808,7750,2016-10-24 15:53:19
790337589677002753,8248,2008,2016-10-23 23:42:19
790277117346975746,13252,3428,2016-10-23 19:42:02
790227638568808452,0,3850,2016-10-23 16:25:25
789986466051088384,9747,2496,2016-10-23 00:27:05
789960241177853952,0,4444,2016-10-22 22:42:52
789903600034189313,10935,4440,2016-10-22 18:57:48
789628658055020548,7923,1918,2016-10-22 00:45:17
789599242079838210,7136,2082,2016-10-21 22:48:24
789530877013393408,12420,3643,2016-10-21 18:16:44
789314372632018944,9097,2484,2016-10-21 03:56:25
789280767834746880,0,5324,2016-10-21 01:42:53
789268448748703744,9614,2793,2016-10-21 00:53:56
789137962068021249,10226,3010,2016-10-20 16:15:26
788908386943430656,28885,13329,2016-10-20 01:03:11
788765914992902144,28922,11095,2016-10-19 15:37:03
788552643979468800,0,7756,2016-10-19 01:29:35
788412144018661376,16424,5701,2016-10-18 16:11:17
788178268662984705,7624,2280,2016-10-18 00:41:57
788150585577050112,6473,1404,2016-10-17 22:51:57
788070120937619456,0,3679,2016-10-17 17:32:13
788039637453406209,6466,1422,2016-10-17 15:31:05
787810552592695296,9150,3293,2016-10-17 00:20:47
787717603741622272,10772,2999,2016-10-16 18:11:26
787397959788929025,11436,3048,2016-10-15 21:01:17
787322443945877504,8212,1882,2016-10-15 16:01:13
787111942498508800,0,7252,2016-10-15 02:04:45
786963064373534720,28029,8575,2016-10-14 16:13:10
786729988674449408,0,2583,2016-10-14 00:47:00
786709082849828864,19182,6554,2016-10-13 23:23:56
786664955043049472,11209,2745,2016-10-13 20:28:35
786595970293370880,9913,3338,2016-10-13 15:54:28
786363235746385920,11474,3766,2016-10-13 00:29:39
786286427768250368,8389,3076,2016-10-12 19:24:27
786233965241827333,16090,5130,2016-10-12 15:55:59
786051337297522688,1506,165,2016-10-12 03:50:17
786036967502913536,0,7594,2016-10-12 02:53:11
785927819176054784,11975,3403,2016-10-11 19:39:28
785872687017132033,7036,1955,2016-10-11 16:00:24
785639753186217984,8227,2390,2016-10-11 00:34:48
785533386513321988,9585,2155,2016-10-10 17:32:08
785515384317313025,6420,1352,2016-10-10 16:20:36
785264754247995392,7650,1754,2016-10-09 23:44:41
785170936622350336,12699,5219,2016-10-09 17:31:53
784826020293709826,10652,3475,2016-10-08 18:41:19
784517518371221505,9422,2727,2016-10-07 22:15:26
784431430411685888,5990,1381,2016-10-07 16:33:21
784183165795655680,21175,8664,2016-10-07 00:06:50
784057939640352768,31424,11962,2016-10-06 15:49:14
783839966405230592,31592,11605,2016-10-06 01:23:05
783821107061198850,7730,2102,2016-10-06 00:08:09
783695101801398276,10979,3465,2016-10-05 15:47:27
783466772167098368,8891,2415,2016-10-05 00:40:09
783391753726550016,17738,5910,2016-10-04 19:42:03
783347506784731136,0,6004,2016-10-04 16:46:14
783334639985389568,30705,12574,2016-10-04 15:55:06
783085703974514689,8559,2380,2016-10-03 23:25:55
782969140009107456,25368,7877,2016-10-03 15:42:44
782747134529531904,7860,1502,2016-10-03 01:00:34
782722598790725632,18170,5801,2016-10-02 23:23:04
782598640137187329,8181,2010,2016-10-02 15:10:30
782305867769217024,17502,5980,2016-10-01 19:47:08
782021823840026624,0,6669,2016-10-01 00:58:26
781955203444699136,11678,3603,2016-09-30 20:33:43
781661882474196992,10962,2902,2016-09-30 01:08:10
781655249211752448,4201,1203,2016-09-30 00:41:48
781524693396357120,21804,5959,2016-09-29 16:03:01
781308096455073793,7488,2729,2016-09-29 01:42:20
781251288990355457,8853,2244,2016-09-28 21:56:36
781163403222056960,10271,2935,2016-09-28 16:07:23
780931614150983680,22723,7865,2016-09-28 00:46:20
780858289093574656,7546,2149,2016-09-27 19:54:58
780800785462489090,5776,1399,2016-09-27 16:06:28
780601303617732608,12706,3576,2016-09-27 02:53:48
780543529827336192,6615,1852,2016-09-26 23:04:13
780496263422808064,0,3966,2016-09-26 19:56:24
780476555013349377,0,122,2016-09-26 18:38:05
780459368902959104,5550,1146,2016-09-26 17:29:48
780192070812196864,9120,2394,2016-09-25 23:47:39
780092040432480260,0,2460,2016-09-25 17:10:10
780074436359819264,12840,5353,2016-09-25 16:00:13
779834332596887552,19894,7594,2016-09-25 00:06:08
779377524342161408,9253,3342,2016-09-23 17:50:56
779124354206535695,0,19721,2016-09-23 01:04:56
779123168116150273,12393,3916,2016-09-23 01:00:13
779056095788752897,15520,4850,2016-09-22 20:33:42
778990705243029504,20977,7760,2016-09-22 16:13:51
778774459159379968,0,10657,2016-09-22 01:54:34
778764940568104960,906,391,2016-09-22 01:16:45
778748913645780993,7235,1422,2016-09-22 00:13:04
778650543019483137,6049,1610,2016-09-21 17:42:10
778624900596654080,4867,1081,2016-09-21 16:00:17
778408200802557953,14326,4658,2016-09-21 01:39:11
778396591732486144,0,13077,2016-09-21 00:53:04
778383385161035776,6136,1186,2016-09-21 00:00:35
778286810187399168,10899,3522,2016-09-20 17:36:50
778039087836069888,8881,2814,2016-09-20 01:12:28
778027034220126208,6867,1730,2016-09-20 00:24:34
777953400541634568,0,3782,2016-09-19 19:31:59
777885040357281792,6666,1756,2016-09-19 15:00:20
777684233540206592,11780,3149,2016-09-19 01:42:24
777641927919427584,0,4536,2016-09-18 22:54:18
777621514455814149,9187,2662,2016-09-18 21:33:11
777189768882946048,14989,4622,2016-09-17 16:57:35
776819012571455488,0,14728,2016-09-16 16:24:19
776813020089548800,5110,1298,2016-09-16 16:00:31
776477788987613185,9261,2982,2016-09-15 17:48:25
776249906839351296,0,9761,2016-09-15 02:42:54
776218204058357768,31426,17087,2016-09-15 00:36:55
776201521193218049,10060,2699,2016-09-14 23:30:38
776113305656188928,12311,4650,2016-09-14 17:40:06
776088319444877312,1922,161,2016-09-14 16:00:49
775898661951791106,0,17576,2016-09-14 03:27:11
775842724423557120,12270,2854,2016-09-13 23:44:54
775733305207554048,14516,4270,2016-09-13 16:30:07
775729183532220416,13550,4887,2016-09-13 16:13:44
775364825476165632,7770,3177,2016-09-12 16:05:54
775350846108426240,10640,4165,2016-09-12 15:10:21
775085132600442880,16295,5042,2016-09-11 21:34:30
774757898236878852,8969,1895,2016-09-10 23:54:11
774639387460112384,7035,1848,2016-09-10 16:03:16
774314403806253056,22817,5946,2016-09-09 18:31:54
773985732834758656,11226,4141,2016-09-08 20:45:53
773922284943896577,6697,1848,2016-09-08 16:33:46
773704687002451968,6906,1732,2016-09-08 02:09:06
773670353721753600,5567,1388,2016-09-07 23:52:41
773547596996571136,23125,6587,2016-09-07 15:44:53
773336787167145985,0,5429,2016-09-07 01:47:12
773308824254029826,24346,7962,2016-09-06 23:56:05
773247561583001600,9856,3445,2016-09-06 19:52:39
773191612633579521,10453,4394,2016-09-06 16:10:20
772877495989305348,8963,4132,2016-09-05 19:22:09
772826264096874500,8384,2493,2016-09-05 15:58:34
772615324260794368,0,3596,2016-09-05 02:00:22
772581559778025472,6776,1803,2016-09-04 23:46:12
772193107915964416,6317,1483,2016-09-03 22:02:38
772152991789019136,3965,1192,2016-09-03 19:23:13
772117678702071809,3932,787,2016-09-03 17:02:54
772114945936949249,2839,502,2016-09-03 16:52:02
772102971039580160,4194,993,2016-09-03 16:04:27
771908950375665664,6879,2018,2016-09-03 03:13:29
771770456517009408,12552,3616,2016-09-02 18:03:10
771500966810099713,8645,2799,2016-09-02 00:12:18
771380798096281600,10988,5429,2016-09-01 16:14:48
771171053431250945,0,8057,2016-09-01 02:21:21
771136648247640064,9575,3116,2016-09-01 00:04:38
771102124360998913,6531,1531,2016-08-31 21:47:27
771014301343748096,7171,1753,2016-08-31 15:58:28
771004394259247104,0,231,2016-08-31 15:19:06
770787852854652928,5159,1289,2016-08-31 00:58:39
770772759874076672,5420,1505,2016-08-30 23:58:40
770655142660169732,7648,1860,2016-08-30 16:11:18
770414278348247044,6589,2205,2016-08-30 00:14:12
770293558247038976,6515,1592,2016-08-29 16:14:30
770093767776997377,0,3244,2016-08-29 03:00:36
770069151037685760,7909,2437,2016-08-29 01:22:47
769940425801170949,32821,10255,2016-08-28 16:51:16
769695466921623552,6678,1762,2016-08-28 00:37:54
769335591808995329,0,8188,2016-08-27 00:47:53
769212283578875904,5645,1826,2016-08-26 16:37:54
768970937022709760,15062,6955,2016-08-26 00:38:52
768909767477751808,0,2862,2016-08-25 20:35:48
768855141948723200,4386,947,2016-08-25 16:58:45
768609597686943744,4301,1282,2016-08-25 00:43:02
768596291618299904,5239,1358,2016-08-24 23:50:10
768554158521745409,0,6204,2016-08-24 21:02:45
768473857036525572,14233,3641,2016-08-24 15:43:39
768193404517830656,11378,3782,2016-08-23 21:09:14
767884188863397888,4968,1486,2016-08-23 00:40:31
767754930266464257,16746,5714,2016-08-22 16:06:54
767500508068192258,7811,2485,2016-08-21 23:15:55
767191397493538821,12813,4035,2016-08-21 02:47:37
767122157629476866,10582,3026,2016-08-20 22:12:29
766864461642756096,0,5996,2016-08-20 05:08:29
766793450729734144,5301,1443,2016-08-20 00:26:19
766714921925144576,2718,410,2016-08-19 19:14:16
766693177336135680,4199,844,2016-08-19 17:47:52
766423258543644672,6286,1696,2016-08-18 23:55:18
766313316352462849,7076,2001,2016-08-18 16:38:26
766078092750233600,0,2760,2016-08-18 01:03:45
766069199026450432,4444,910,2016-08-18 00:28:24
766008592277377025,3915,527,2016-08-17 20:27:34
765719909049503744,7554,2277,2016-08-17 01:20:27
765669560888528897,5427,1293,2016-08-16 22:00:23
765395769549590528,27634,3612,2016-08-16 03:52:26
765371061932261376,7397,2298,2016-08-16 02:14:15
765222098633691136,12116,3596,2016-08-15 16:22:20
764857477905154048,6714,1883,2016-08-14 16:13:27
764259802650378240,6298,1608,2016-08-13 00:38:30
763956972077010945,781,58,2016-08-12 04:35:10
763837565564780549,13144,4434,2016-08-11 20:40:41
763183847194451968,5618,1566,2016-08-10 01:23:03
763167063695355904,0,3199,2016-08-10 00:16:21
763103485927849985,7678,2429,2016-08-09 20:03:43
762699858130116608,12691,3850,2016-08-08 17:19:51
762471784394268675,11751,6856,2016-08-08 02:13:34
762464539388485633,10743,4444,2016-08-08 01:44:46
762316489655476224,5008,1197,2016-08-07 15:56:28
762035686371364864,33321,16588,2016-08-06 21:20:40
761976711479193600,5622,2145,2016-08-06 17:26:19
761750502866649088,0,4176,2016-08-06 02:27:27
761745352076779520,4439,912,2016-08-06 02:06:59
761672994376806400,51669,30838,2016-08-05 21:19:27
761599872357261312,4293,1248,2016-08-05 16:28:54
761371037149827077,0,19098,2016-08-05 01:19:35
761334018830917632,5419,1542,2016-08-04 22:52:29
761292947749015552,4652,1164,2016-08-04 20:09:17
761227390836215808,5532,1651,2016-08-04 15:48:47
761004547850530816,11811,3679,2016-08-04 01:03:17
760893934457552897,3976,1031,2016-08-03 17:43:45
760656994973933572,6897,2032,2016-08-03 02:02:14
760641137271070720,5164,1367,2016-08-03 00:59:13
760539183865880579,7903,3851,2016-08-02 18:14:06
760521673607086080,4403,1480,2016-08-02 17:04:31
760290219849637889,27953,12194,2016-08-02 01:44:48
760252756032651264,4110,919,2016-08-01 23:15:56
760190180481531904,5930,1916,2016-08-01 19:07:17
760153949710192640,0,32,2016-08-01 16:43:19
759943073749200896,6176,2210,2016-08-01 02:45:22
759923798737051648,15257,5996,2016-08-01 01:28:46
759846353224826880,6988,2102,2016-07-31 20:21:02
759793422261743616,6207,2020,2016-07-31 16:50:42
759566828574212096,0,22409,2016-07-31 01:50:18
759557299618865152,4889,1243,2016-07-31 01:12:26
759447681597108224,8851,2583,2016-07-30 17:56:51
759446261539934208,1737,515,2016-07-30 17:51:13
759197388317847553,6305,2068,2016-07-30 01:22:17
759159934323924993,0,1233,2016-07-29 22:53:27
759099523532779520,15119,4418,2016-07-29 18:53:24
759047813560868866,6760,2145,2016-07-29 15:27:55
758854675097526272,3693,951,2016-07-29 02:40:28
758828659922702336,11638,4062,2016-07-29 00:57:05
758740312047005698,5957,1703,2016-07-28 19:06:01
758474966123810816,3973,1052,2016-07-28 01:31:38
758467244762497024,4993,2359,2016-07-28 01:00:57
758405701903519748,5405,2044,2016-07-27 20:56:24
758355060040593408,3556,1155,2016-07-27 17:35:10
758099635764359168,19944,10657,2016-07-27 00:40:12
758041019896193024,2813,397,2016-07-26 20:47:17
757741869644341248,7161,3447,2016-07-26 00:58:34
757729163776290825,0,8581,2016-07-26 00:08:05
757725642876129280,4713,1288,2016-07-25 23:54:05
757611664640446465,4745,1180,2016-07-25 16:21:11
757597904299253760,0,311,2016-07-25 15:26:30
757596066325864448,4506,1122,2016-07-25 15:19:12
757400162377592832,15756,7245,2016-07-25 02:20:45
757393109802180609,6058,1846,2016-07-25 01:52:43
757354760399941633,4695,1512,2016-07-24 23:20:20
756998049151549440,6534,2103,2016-07-23 23:42:53
756939218950160384,6904,2125,2016-07-23 19:49:07
756651752796094464,5258,1382,2016-07-23 00:46:50
756526248105566208,10816,3819,2016-07-22 16:28:07
756303284449767430,4102,1152,2016-07-22 01:42:09
756288534030475264,44557,18476,2016-07-22 00:43:32
756275833623502848,6678,1609,2016-07-21 23:53:04
755955933503782912,7618,3065,2016-07-21 02:41:54
755206590534418437,17100,5695,2016-07-19 01:04:16
755110668769038337,22078,11742,2016-07-18 18:43:07
754874841593970688,0,8478,2016-07-18 03:06:01
754856583969079297,7155,2677,2016-07-18 01:53:28
754747087846248448,2673,550,2016-07-17 18:38:22
754482103782404096,5518,2068,2016-07-17 01:05:25
754449512966619136,3897,772,2016-07-16 22:55:55
754120377874386944,8163,2477,2016-07-16 01:08:03
753655901052166144,6064,2293,2016-07-14 18:22:23
753420520834629632,8238,3778,2016-07-14 02:47:04
753398408988139520,5995,2034,2016-07-14 01:19:12
753375668877008896,7927,2460,2016-07-13 23:48:51
753298634498793472,0,6091,2016-07-13 18:42:44
753294487569522689,3514,1108,2016-07-13 18:26:16
753039830821511168,38603,22151,2016-07-13 01:34:21
753026973505581056,4052,1034,2016-07-13 00:43:15
752932432744185856,13119,7252,2016-07-12 18:27:35
752917284578922496,7169,1666,2016-07-12 17:27:23
752701944171524096,0,3064,2016-07-12 03:11:42
752682090207055872,6213,1695,2016-07-12 01:52:49
752660715232722944,4564,1662,2016-07-12 00:27:52
752568224206688256,5735,2417,2016-07-11 18:20:21
752519690950500352,7653,3653,2016-07-11 15:07:30
752334515931054080,3953,1168,2016-07-11 02:51:40
752309394570878976,0,17669,2016-07-11 01:11:51
752173152931807232,6174,1944,2016-07-10 16:10:29
751950017322246144,3188,985,2016-07-10 01:23:49
751937170840121344,5395,1427,2016-07-10 00:32:46
751830394383790080,6009,2063,2016-07-09 17:28:29
751793661361422336,6073,3073,2016-07-09 15:02:31
751598357617971201,8203,3215,2016-07-09 02:06:27
751583847268179968,4563,1170,2016-07-09 01:08:47
751538714308972544,5234,1338,2016-07-08 22:09:27
751456908746354688,3322,1059,2016-07-08 16:44:23
751251247299190784,12975,6212,2016-07-08 03:07:09
751205363882532864,6547,1941,2016-07-08 00:04:50
751132876104687617,5253,1374,2016-07-07 19:16:47
750868782890057730,4958,1462,2016-07-07 01:47:22
750719632563142656,13683,5324,2016-07-06 15:54:42
750506206503038976,4602,1205,2016-07-06 01:46:38
750429297815552001,13657,4536,2016-07-05 20:41:01
750383411068534784,4724,1204,2016-07-05 17:38:41
750381685133418496,715,29,2016-07-05 17:31:49
750147208377409536,3226,1016,2016-07-05 02:00:06
750132105863102464,3772,1355,2016-07-05 01:00:05
750117059602808832,4489,1372,2016-07-05 00:00:18
750101899009982464,3155,891,2016-07-04 23:00:03
750086836815486976,2250,569,2016-07-04 22:00:12
750071704093859840,8163,3536,2016-07-04 21:00:04
750056684286914561,3263,949,2016-07-04 20:00:23
750041628174217216,3295,653,2016-07-04 19:00:33
750026558547456000,2809,831,2016-07-04 18:00:41
750011400160841729,3358,960,2016-07-04 17:00:26
749996283729883136,3165,855,2016-07-04 16:00:22
749981277374128128,5302,2597,2016-07-04 15:00:45
749774190421639168,4833,1387,2016-07-04 01:17:51
749417653287129088,6323,1755,2016-07-03 01:41:06
749403093750648834,2717,571,2016-07-03 00:43:15
749395845976588288,8908,3652,2016-07-03 00:14:27
749317047558017024,5680,2340,2016-07-02 19:01:20
749075273010798592,5965,2181,2016-07-02 03:00:36
749064354620928000,4961,1600,2016-07-02 02:17:13
749036806121881602,3215,828,2016-07-02 00:27:45
748977405889503236,11116,3586,2016-07-01 20:31:43
748932637671223296,6038,2389,2016-07-01 17:33:49
748705597323898880,2865,1001,2016-07-01 02:31:39
748699167502000129,4906,1679,2016-07-01 02:06:06
748692773788876800,4392,1400,2016-07-01 01:40:41
748575535303884801,6279,2089,2016-06-30 17:54:50
748568946752774144,2263,706,2016-06-30 17:28:39
748346686624440324,5401,1301,2016-06-30 02:45:28
748337862848962560,7946,4337,2016-06-30 02:10:24
748324050481647620,3821,800,2016-06-30 01:15:31
748307329658011649,3795,746,2016-06-30 00:09:04
748220828303695873,14644,8215,2016-06-29 18:25:21
747963614829678593,5973,2253,2016-06-29 01:23:16
747933425676525569,6855,2685,2016-06-28 23:23:19
747885874273214464,3046,1036,2016-06-28 20:14:22
747844099428986880,2909,786,2016-06-28 17:28:22
747816857231626240,5010,1222,2016-06-28 15:40:07
747651430853525504,1431,161,2016-06-28 04:42:46
747648653817413632,13353,6147,2016-06-28 04:31:44
747600769478692864,2399,580,2016-06-28 01:21:27
747594051852075008,3811,1109,2016-06-28 00:54:46
747512671126323200,5721,1671,2016-06-27 19:31:23
747461612269887489,3998,1081,2016-06-27 16:08:30
747439450712596480,5616,2027,2016-06-27 14:40:26
747242308580548608,0,3025,2016-06-27 01:37:04
747219827526344708,5475,1659,2016-06-27 00:07:44
747204161125646336,3498,965,2016-06-26 23:05:29
747103485104099331,9916,4199,2016-06-26 16:25:26
746906459439529985,2991,310,2016-06-26 03:22:31
746872823977771008,6198,2261,2016-06-26 01:08:52
746818907684614144,5474,1814,2016-06-25 21:34:37
746790600704425984,5033,1674,2016-06-25 19:42:08
746757706116112384,9901,4120,2016-06-25 17:31:25
746726898085036033,6240,1883,2016-06-25 15:29:00
746542875601690625,5210,1969,2016-06-25 03:17:46
746521445350707200,0,1029,2016-06-25 01:52:36
746507379341139972,4796,1141,2016-06-25 00:56:43
746369468511756288,6377,1723,2016-06-24 15:48:42
746131877086527488,7144,2319,2016-06-24 00:04:36
746056683365994496,3664,855,2016-06-23 19:05:49
745789745784041472,4158,1122,2016-06-23 01:25:06
745712589599014916,7222,2438,2016-06-22 20:18:30
745433870967832576,7328,2669,2016-06-22 01:50:58
745422732645535745,8870,2551,2016-06-22 01:06:43
745314880350101504,7415,2915,2016-06-21 17:58:09
745074613265149952,8088,3703,2016-06-21 02:03:25
745057283344719872,7472,2394,2016-06-21 00:54:33
744995568523612160,3063,651,2016-06-20 20:49:19
744971049620602880,8145,2834,2016-06-20 19:11:53
744709971296780288,5787,1635,2016-06-20 01:54:27
744334592493166593,6991,2240,2016-06-19 01:02:50
744234799360020481,161770,82181,2016-06-18 18:26:18
744223424764059648,1733,388,2016-06-18 17:41:06
743980027717509120,4301,1144,2016-06-18 01:33:55
743895849529389061,3759,1004,2016-06-17 19:59:26
743835915802583040,0,2191,2016-06-17 16:01:16
743609206067040256,4629,1450,2016-06-17 01:00:24
743595368194129920,19038,6889,2016-06-17 00:05:25
743545585370791937,3642,982,2016-06-16 20:47:36
743510151680958465,8171,3882,2016-06-16 18:26:48
743253157753532416,4357,1277,2016-06-16 01:25:36
743222593470234624,6403,1992,2016-06-15 23:24:09
743210557239623680,3970,1431,2016-06-15 22:36:19
742534281772302336,7282,3724,2016-06-14 01:49:03
742528092657332225,4566,2086,2016-06-14 01:24:27
742465774154047488,7490,4082,2016-06-13 21:16:49
742423170473463808,10129,3966,2016-06-13 18:27:32
742385895052087300,7030,2082,2016-06-13 15:59:24
742161199639494656,4486,1446,2016-06-13 01:06:33
742150209887731712,5304,1636,2016-06-13 00:22:53
741793263812808706,4693,1577,2016-06-12 00:44:30
741743634094141440,8436,2903,2016-06-11 21:27:17
741438259667034112,3782,871,2016-06-11 01:13:51
741303864243200000,9059,3384,2016-06-10 16:19:48
741099773336379392,10339,5820,2016-06-10 02:48:49
741067306818797568,9767,3244,2016-06-10 00:39:48
740995100998766593,6584,2901,2016-06-09 19:52:53
740711788199743490,3517,980,2016-06-09 01:07:06
740699697422163968,2924,818,2016-06-09 00:19:04
740676976021798912,18742,7123,2016-06-08 22:48:46
740373189193256964,35939,13934,2016-06-08 02:41:38
740365076218183684,2551,451,2016-06-08 02:09:24
740359016048689152,3398,893,2016-06-08 01:45:19
740214038584557568,6893,2062,2016-06-07 16:09:13
739979191639244800,20596,6204,2016-06-07 00:36:02
739932936087216128,4175,1128,2016-06-06 21:32:13
739844404073074688,3913,895,2016-06-06 15:40:26
739623569819336705,3913,1425,2016-06-06 01:02:55
739606147276148736,5530,1735,2016-06-05 23:53:41
739544079319588864,40873,22409,2016-06-05 19:47:03
739485634323156992,7387,3061,2016-06-05 15:54:48
739238157791694849,119534,60813,2016-06-04 23:31:25
738891149612572673,112,6,2016-06-04 00:32:32
738885046782832640,3884,1198,2016-06-04 00:08:17
738883359779196928,3419,843,2016-06-04 00:01:35
738537504001953792,5249,1629,2016-06-03 01:07:16
738402415918125056,3343,878,2016-06-02 16:10:29
738184450748633089,4448,1258,2016-06-02 01:44:22
738166403467907072,9054,3561,2016-06-02 00:32:39
738156290900254721,2593,686,2016-06-01 23:52:28
737826014890496000,5426,1842,2016-06-01 02:00:04
737800304142471168,10296,3623,2016-06-01 00:17:54
737678689543020544,5183,1388,2016-05-31 16:14:39
737445876994609152,10577,4667,2016-05-31 00:49:32
737322739594330112,3707,848,2016-05-30 16:40:14
737310737551491075,15121,7769,2016-05-30 15:52:33
