time_stamp,tweet_id,favorites,retweets,dog_name,dog_rate,dog_stage,image_url,images_count,img_prediction,prediction_conf
2017-08-01 16:23:56,892420643555336193,37466,8155,Phineas,1.3,,https://pbs.twimg.com/media/DGKD1-bXoAAIAUK.jpg,1,orange,0.0970486
2017-08-01 00:17:27,892177421306343426,32196,6036,Tilly,1.3,,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,1,Chihuahua,0.323581
2017-07-31 00:18:03,891815181378084864,24271,3995,Archie,1.2,,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,1,Chihuahua,0.716012
2017-07-30 15:58:51,891689557279858688,40773,8310,Darla,1.3,,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,paper_towel,0.17027799999999998
2017-07-29 16:00:24,891327558926688256,38998,9002,Franklin,1.2,,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,basset,0.555712
2017-07-29 00:08:17,891087950875897856,19597,2988,,1.3,,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,Chesapeake_Bay_retriever,0.425595
2017-07-28 16:27:12,890971913173991426,11445,1984,Jax,1.3,,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,Appenzeller,0.34170300000000003
2017-07-28 00:22:40,890729181411237888,63169,18121,,1.3,,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,Pomeranian,0.566142
2017-07-27 16:25:51,890609185150312448,26960,4101,Zoey,1.3,,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,Irish_terrier,0.487574
2017-07-26 15:59:51,890240255349198849,30900,7088,Cassie,1.4,doggo,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,Pembroke,0.511319
2017-07-26 00:31:25,890006608113172480,29705,7042,Koda,1.3,,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed,0.957979
2017-07-25 16:11:53,889880896479866881,26957,4787,Bruno,1.3,,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog,0.377417
2017-07-25 01:55:32,889665388333682689,46556,9643,,1.3,puppo,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke,0.966327
2017-07-25 00:10:02,889638837579907072,26236,4356,Ted,1.2,,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog,0.99165
2017-07-24 17:02:04,889531135344209921,14638,2164,Stuart,1.3,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever,0.953442
2017-07-24 00:19:32,889278841981685760,24450,5168,Oliver,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet,0.626152
2017-07-23 00:22:39,888917238123831296,28199,4334,Jim,1.2,,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,golden_retriever,0.714719
2017-07-22 16:56:37,888804989199671297,24756,4112,Zeke,1.3,,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,golden_retriever,0.46976
2017-07-22 00:23:06,888554962724278272,19196,3394,Ralphus,1.3,,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,0.700377
2017-07-20 16:49:33,888078434458587136,21070,3346,Gerald,1.2,,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,0.995026
2017-07-19 16:06:48,887705289381826560,29235,5173,Jeffrey,1.3,,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,0.821664
2017-07-19 03:39:09,887517139158093824,44846,11248,such,1.4,,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,limousine,0.130432
2017-07-19 00:47:34,887473957103951883,66709,17444,Canela,1.3,,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,0.809197
2017-07-18 16:08:03,887343217045368832,32598,10027,,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,0.330741
2017-07-18 00:07:08,887101392804085760,29612,5724,,1.2,,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,0.733942
2017-07-17 16:17:36,886983233522544640,33987,7445,Maya,1.3,,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,0.793469
2017-07-16 23:58:41,886736880519319552,11648,3133,Mingus,1.3,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,0.309706
2017-07-16 20:14:00,886680336477933568,21726,4287,Derek,1.3,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,0.738995
2017-07-15 23:25:31,886366144734445568,20500,3077,Roscoe,1.2,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,0.999201
2017-07-15 16:17:19,886258384151887873,27097,6063,Waffles,1.3,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,0.943575
2017-07-14 22:10:11,885984800019947520,31578,6517,Jimbo,1.2,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,0.972494
2017-07-13 15:58:47,885528943205470208,34847,6175,Maisey,1.3,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,0.369275
2017-07-12 16:03:00,885167619883638784,21228,4216,,1.3,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,0.8124819999999999
2017-07-12 00:01:00,884925521741709313,74899,17527,Earl,1.2,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,0.259916
2017-07-11 20:47:12,884876753390489601,27008,5402,Lola,1.3,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,0.822103
2017-07-11 00:00:02,884562892145688576,23524,4502,Kevin,1.3,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,0.5464060000000001
2017-07-10 15:58:53,884441805382717440,26171,5456,,1.4,,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,0.993225
2017-07-09 21:29:42,884162670584377345,19719,2872,Yogi,1.2,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,0.707046
2017-07-09 00:00:04,883838122936631299,21182,3314,Noah,1.2,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,0.610946
2017-07-08 00:28:19,883482846933004288,44476,9531,Bella,0.5,,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,1,golden_retriever,0.943082
2017-07-07 16:22:55,883360690899218434,21975,3570,Grizzwald,1.3,floofer,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,1,chow,0.987997
2017-07-07 00:17:54,883117836046086144,35967,6406,,1.3,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,0.949562
2017-07-06 15:58:11,882992080364220416,23173,3774,Rusty,1.3,,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,1,Eskimo_dog,0.466778
2017-07-06 00:46:41,882762694511734784,27382,4716,Gus,1.2,pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,1,Labrador_retriever,0.85005
2017-07-05 15:48:34,882627270321602560,27044,5862,Stanley,1.3,,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,1,Pembroke,0.542982
2017-07-04 16:01:23,882268110199369728,43479,11165,Alfy,1.3,,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,1,golden_retriever,0.762211
2017-07-04 01:18:17,882045870035918850,28387,4760,Koko,1.3,,https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg,1,web_site,0.949591
2017-07-03 16:04:48,881906580714921986,23552,3276,Rey,1.2,,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,1,Weimaraner,0.291539
2017-07-03 00:11:11,881666595344535552,49029,10283,Gary,1.3,,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,1,Saluki,0.529012
2017-07-02 15:32:16,881536004380872706,47875,15362,,1.4,pupper,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,1,Samoyed,0.281463
2017-07-01 21:49:04,881268444196462592,22417,5002,Elliot,1.2,,https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg,1,tusker,0.473303
2017-06-30 23:47:07,880935762899988482,16511,2684,Louis,1.3,,https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg,1,street_sign,0.251801
2017-06-30 19:35:32,880872448815771648,20615,3684,,1.2,,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,1,Pembroke,0.791416
2017-06-29 16:39:47,880465832366813184,27618,6034,Bella,1.2,,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,1,golden_retriever,0.913255
2017-06-29 00:27:25,880221127280381952,26171,4063,Jesse,1.2,,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,1,Chihuahua,0.238525
2017-06-28 16:09:20,880095782870896641,26768,4180,,1.1,,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,1,miniature_pinscher,0.120298
2017-06-28 00:42:13,879862464715927552,21642,3370,Romeo,1.3,,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,3,basset,0.813507
2017-06-27 00:10:17,879492040517615616,22724,3067,Bailey,1.2,,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,1,German_short-haired_pointer,0.479896
2017-06-26 19:07:24,879415818425184262,102568,42707,Duddles,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,1,English_springer,0.383404
2017-06-26 16:31:08,879376492567855104,16287,3004,Jack,1.2,,https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg,1,tricycle,0.663601
2017-06-25 18:56:45,879050749262655488,21836,4534,Steven,1.1,,https://pbs.twimg.com/media/DDMD_phXoAQ1qf0.jpg,1,tabby,0.311861
2017-06-25 16:07:47,879008229531029506,18383,2598,Beau,1.3,,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,1,vizsla,0.960513
2017-06-25 00:45:22,878776093423087618,18806,3980,Snoopy,1.3,puppo,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,2,Italian_greyhound,0.734684
2017-06-23 16:00:04,878281511006478336,7507,1241,Shadow,1.3,,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,1,basset,0.32042
2017-06-23 01:10:23,878057613040115712,40776,6564,Emmy,1.4,,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097
2017-06-22 03:54:17,877736472329191424,77203,18420,Aja,1.3,,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_Bay_retriever,0.8379559999999999
2017-06-21 15:58:08,877556246731214848,22037,3669,Penny,1.2,,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,basset,0.995368
2017-06-21 00:06:44,877316821321428993,26563,5021,Dante,1.3,,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,1,Saluki,0.5099670000000001
2017-06-20 16:29:50,877201837425926144,26304,5401,Nelly,1.2,,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.93112
2017-06-19 16:24:33,876838120628539392,20074,3224,Ginger,1.2,pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,bloodhound,0.575751
2017-06-18 16:57:37,876484053909872640,18209,2309,Benedict,1.3,,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,golden_retriever,0.874566
2017-06-17 16:52:05,876120275196170240,27109,4516,Venti,1.3,,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327
2017-06-16 16:11:53,875747767867523072,24437,4149,Goose,1.3,,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551
2017-06-15 00:13:52,875144289856114688,21292,4767,Nugget,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048
2017-06-14 16:04:48,875021211251597312,24732,4567,,1.2,,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_white_terrier,0.7143189999999999
2017-06-13 17:29:20,874680097055178752,27020,4498,Cash,1.2,,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052
2017-06-12 16:06:11,874296783580663808,25303,3985,Jed,1.3,pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,cocker_spaniel,0.437216
2017-06-12 00:15:36,874057562936811520,22067,3825,,1.2,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,flat-coated_retriever,0.8321770000000001
2017-06-11 21:18:31,874012996292530176,33550,10076,Sebastian,1.3,puppo,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674
2017-06-10 16:39:04,873580283840344065,23534,3817,,1.3,,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,0.678537
2017-06-09 16:22:42,873213775632977920,7018,1539,Sierra,1.2,pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,vizsla,0.6197819999999999
2017-06-09 00:02:31,872967104147763200,26554,5259,,1.2,doggo,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.476913
2017-06-08 14:20:41,872820683541237760,14318,3600,,1.3,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,pug,0.99912
2017-06-08 01:06:27,872620804844003328,20206,3581,Monkey,1.3,,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,cocker_spaniel,0.513191
2017-06-07 16:14:40,872486979161796608,39624,8766,,1.2,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861
2017-06-06 16:07:15,872122724285648897,33496,7918,Kody,1.2,,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,1,basketball,0.808396
2017-06-06 00:01:46,871879754684805121,36852,10847,Lassie,1.3,,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_sheepdog,0.969171
2017-06-05 16:15:56,871762521631449091,19756,3393,Rover,1.2,pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_retriever,0.921393
2017-06-04 23:56:03,871515927908634625,19676,3367,Napolean,1.2,doggo,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,komondor,0.974781
2017-06-03 15:55:36,871032628920680449,22130,3726,Boomer,1.3,,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,kelpie,0.3980530000000001
2017-06-03 00:48:22,870804317367881728,32806,6045,,1.1,,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,home_theater,0.16829000000000002
2017-06-02 15:00:16,870656317836468226,12110,2589,Cody,1.3,,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,0.945495
2017-06-01 20:18:38,870374049280663552,80842,25657,Zoey,1.3,,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,golden_retriever,0.841001
2017-06-01 16:00:09,870308999962521604,21363,4061,Rumble,1.3,,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_dog,0.6227520000000001
2017-05-31 23:43:25,870063196459192321,35804,8161,Clifford,1.4,,https://pbs.twimg.com/media/DBMV3NnXUAAm0Pp.jpg,1,comic_book,0.534409
2017-05-31 04:27:59,869772420881756160,41522,9820,Dewey,1.3,,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.980148
2017-05-30 23:51:58,869702957897576449,27637,6208,Stanley,1.3,,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,0.993449
2017-05-30 16:49:31,869596645499047938,15634,3073,Scout,1.2,doggo,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,0.955156
2017-05-29 16:24:37,869227993411051520,20019,3712,Gizmo,1.3,,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181
2017-05-28 17:23:24,868880397819494401,64164,14192,Walter,1.4,,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,1,laptop,0.153718
2017-05-28 00:18:35,868622495443632128,26198,5200,,1.3,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107
2017-05-27 19:39:34,868552278524837888,9912,2051,Cooper,1.2,,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,whippet,0.378151
2017-05-26 00:29:37,867900495410671616,23749,4107,,1.2,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644
2017-05-25 16:10:44,867774946302451713,33330,7231,Harold,1.3,,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_collie,0.661953
2017-05-24 16:44:18,867421006826221569,15814,2454,Shikha,1.2,puppo,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_dog,0.6164569999999999
2017-05-23 16:16:06,867051520902168576,31662,7737,,1.3,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.471403
2017-05-22 16:06:55,866686824827068416,18948,3427,Lili,1.2,,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,flat-coated_retriever,0.51473
2017-05-22 00:28:40,866450705531457537,120177,34826,Jamesy,1.3,pupper,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_bulldog,0.905334
2017-05-21 16:48:45,866334964761202691,51637,14216,Coco,1.2,,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,0.984086
2017-05-19 23:57:46,865718153858494464,25219,5550,Boomer,1.3,,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,golden_retriever,0.673664
2017-05-19 00:12:11,865359393868664832,26059,4950,Sammy,1.3,,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_retriever,0.832435
2017-05-18 00:50:50,865006731092295680,27571,7594,Nelly,1.3,,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,0.989882
2017-05-17 16:00:15,864873206498414592,31790,8625,,1.4,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,2,pole,0.478616
2017-05-16 00:41:21,864279568663928832,14396,2997,Meatball,1.2,,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull_mastiff,0.668613
2017-05-15 19:14:50,864197398364647424,29689,8842,Paisley,1.3,,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden_retriever,0.945905
2017-05-15 00:02:33,863907417377173506,20337,4085,Albus,1.3,,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,marmot,0.35882800000000004
2017-05-14 00:34:33,863553081350529029,15112,4143,Neptune,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_dog,0.41333
2017-05-13 16:33:49,863432100342583297,23500,5189,Belle,1.2,,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_bullterrier,0.690517
2017-05-12 16:05:02,863062471531167744,8392,2419,Quinn,1.3,,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_bulldog,0.935804
2017-05-12 00:46:44,862831371563274240,18949,5072,Zooey,1.3,,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_terrier,0.207281
2017-05-11 17:34:13,862722525377298433,16870,3501,Dave,1.1,,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333
2017-05-11 00:01:27,862457590147678208,20268,4923,Jersey,1.3,,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,home_theater,0.496348
2017-05-10 00:08:34,862096992088072192,73617,23097,,1.3,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589
2017-05-08 00:54:59,861383897657036800,35745,10644,Hobbes,1.3,,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008
2017-05-07 18:36:02,861288531465048066,17016,4137,,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,syringe,0.14471199999999998
2017-05-06 23:49:50,861005113778896900,16560,3781,Burt,1.2,,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German_shepherd,0.507951
2017-05-05 18:36:06,860563773140209665,7451,2151,Lorenzo,1.3,,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,0.583936
2017-05-05 16:00:04,860524505164394496,23410,5269,Carl,1.3,,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_terrier,0.286558
2017-05-04 23:34:55,860276583193509888,18167,3467,Jordy,1.2,,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,lakeside,0.312299
2017-05-04 17:30:24,860184849394610176,16542,5846,,1.4,,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,chimpanzee,0.267612
2017-05-04 00:15:58,859924526012018688,19413,4073,Milky,1.2,,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_bulldog,0.254587
2017-05-03 19:26:06,859851578198683649,15307,3510,Trooper,1.3,,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_retriever,0.899086
2017-05-03 03:17:27,859607811541651456,18463,1570,,1.3,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden_retriever,0.8955290000000001
2017-05-02 00:04:57,859196978902773760,89356,30230,quite,1.2,,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,Angora,0.224218
2017-05-01 15:58:40,859074603037188101,33659,13644,,1.3,,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,revolver,0.190292
2017-05-01 00:40:27,858843525470990336,15463,3494,,1.3,doggo,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden_retriever,0.57812
2017-04-30 00:02:42,858471635011153920,21394,4845,Sophie,1.3,,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407
2017-04-28 23:57:28,858107933456039936,15659,2911,Wyatt,1.2,,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden_retriever,0.863874
2017-04-28 16:08:49,857989990357356544,16054,2599,Rosie,1.2,,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_bulldog,0.43258
2017-04-28 00:00:54,857746408056729600,34143,10692,Thor,1.3,,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_retriever,0.919832
2017-04-27 00:38:11,857393404942143489,5892,1656,,1.3,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,0.8415969999999999
2017-04-26 16:00:39,857263160327368704,19964,4540,Oscar,1.3,,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,0.998021
2017-04-26 00:33:27,857029823797047296,18901,4040,Zeke,1.2,,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden_retriever,0.968623
2017-04-24 16:22:16,856543823941562368,16247,2908,Callie,1.2,,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_bull,0.30691
2017-04-23 23:01:59,856282028240666624,27710,6392,Cermet,1.4,,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,0.8765430000000001
2017-04-22 18:31:02,855851453814013952,45611,17989,,1.3,puppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated_retriever,0.321676
2017-04-21 16:33:22,855459453768019968,29959,8325,quite,1.2,,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_spaniel,0.389513
2017-04-19 16:25:34,854732716440526848,22953,6205,Marlee,1.2,,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999
2017-04-18 23:50:52,854482394044301312,29444,6991,Arya,1.3,,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.26024200000000003
2017-04-18 16:05:17,854365224396361728,18995,4764,Einstein,1.3,,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.90708
2017-04-17 23:52:16,854120357044912130,32177,7620,,1.4,pupper,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan_coonhound,0.8548610000000001
2017-04-17 16:34:26,854010172552949760,16299,3211,,1.1,floofer,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_springer,0.354733
2017-04-17 00:03:50,853760880890318849,28786,5888,Alice,1.2,,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature_pinscher,0.29251900000000003
2017-04-16 16:00:07,853639147608842240,35081,10356,,1.3,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_shepherd,0.509879
2017-04-15 17:32:18,853299958564483072,15641,3632,Rumpole,1.3,,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,grille,0.65228
2017-04-14 15:51:39,852912242202992640,9157,1884,Benny,1.2,,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,0.7837649999999999
2017-04-13 23:59:28,852672615818899456,15091,2205,Aspen,1.2,,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden_retriever,0.7112350000000001
2017-04-13 16:05:56,852553447878664193,16517,3596,Jarod,1.3,,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,bloodhound,0.186498
2017-04-13 00:03:59,852311364735569921,33500,10139,Wiggles,1.3,,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,1,barbell,0.971581
2017-04-12 18:25:07,852226086759018497,20239,6973,General,1.4,,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,1,prison,0.352793
2017-04-12 16:00:27,852189679701164033,11598,1624,Sailor,1.2,,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,1,barrow,0.42315
2017-04-11 00:24:08,851591660324737024,16439,3565,,1.1,,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,0.394507
2017-04-10 16:00:07,851464819735769094,24583,7273,Iggy,1.4,,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,2,web_site,0.919649
2017-04-10 00:06:42,851224888060895234,20963,5892,Snoop,1.3,,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,3,car_mirror,0.971512
